id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
22EE039,Uma Taylor,8.15,79.3,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE040,Chloe Thompson,6.72,62.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE041,Emily Johnson,7.27,60.6,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE042,Ethan Hernandez,10.0,86.7,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE043,Lily Lee,7.41,71.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE044,Hannah Williams,10.0,91.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE045,Mike Davis,8.27,85.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE046,Daniel Wilson,8.78,84.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE047,Chloe Taylor,9.32,75.3,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE048,Zack Williams,10.0,87.7,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE049,Lily Davis,7.12,66.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE050,Victor Thompson,7.03,58.1,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE051,Zack Thomas,8.99,85.1,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE052,Wendy Johnson,8.93,79.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE053,Ian Moore,7.41,62.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE054,Julia Lee,8.16,74.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE055,Mike Hall,7.24,69.7,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE056,Xavier Hernandez,8.57,79.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE057,Hannah Smith,7.96,66.0,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE058,Julia Hall,9.02,74.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE059,Ian Hernandez,9.66,75.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE060,Charlie Martin,6.68,79.8,EEE,3rd,EEE-9,Prof. Latha Iyer
21EE001,Henry Davis,9.06,71.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE002,Chloe Thomas,8.15,86.2,EEE,4th,EEE-10,Dr. Naveen Meena
21EE003,Paula Young,8.35,79.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE004,Alice King,9.1,93.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE005,Fiona Hall,9.01,81.7,EEE,4th,EEE-10,Dr. Naveen Meena
21EE006,Henry Brown,9.48,86.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE007,Finn Robinson,6.96,51.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE008,Henry Taylor,7.9,85.6,EEE,4th,EEE-10,Dr. Naveen Meena
21EE009,Chloe Lee,8.65,78.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE010,Zack Lewis,7.17,61.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE011,Alice Robinson,7.27,59.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE012,Fiona Miller,8.53,71.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE013,Ethan Anderson,8.57,91.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE014,Laura Rodriguez,5.7,54.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE015,Nina Williams,8.9,83.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE016,Charlie Clark,7.22,77.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE017,Alice Lewis,7.23,47.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE018,Xavier Thompson,8.63,71.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE019,Mike Garcia,7.98,70.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE020,Zack Robinson,7.67,76.6,EEE,4th,EEE-10,Dr. Naveen Meena
21EE021,Ian Thomas,6.68,71.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE022,George Hall,7.57,77.6,EEE,4th,EEE-10,Dr. Naveen Meena
21EE023,Henry King,6.71,49.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE024,Charlie Thomas,7.53,69.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE025,Emily Jackson,8.1,80.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE026,Rachel Garcia,9.63,100.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE027,Jack Lee,8.5,66.6,EEE,4th,EEE-10,Dr. Naveen Meena
21EE028,Lily Williams,6.6,71.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE029,Ian Hall,7.59,57.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE030,Jane Jones,7.7,73.0,EEE,4th,EEE-10,Dr. Naveen Meena
24CV001,Fiona King,7.54,62.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV002,Daniel Thomas,8.42,87.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV003,Nina Jackson,7.96,68.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV004,Mike Johnson,8.0,71.1,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV005,Uma Smith,9.13,82.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV006,Isabella Jones,7.03,74.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV007,Grace Moore,9.69,78.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV008,John Taylor,8.08,78.1,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV009,Uma Clark,8.47,70.7,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV010,Sam Clark,7.81,69.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV011,Daniel Robinson,7.36,72.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV012,Finn Wilson,7.61,74.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV013,Jane Anderson,6.74,75.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV014,Wendy Brown,6.98,59.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV015,Daniel Williams,7.68,73.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV016,Aiden Walker,6.25,52.6,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV017,Julia Davis,6.62,58.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV018,Rachel Johnson,7.57,73.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV019,Finn Robinson,8.09,84.1,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV020,Fiona Walker,7.25,56.7,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV021,Paula Taylor,5.69,48.5,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV022,Finn Clark,7.96,60.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV023,Aiden Rodriguez,8.78,80.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV024,Sam Anderson,8.18,75.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV025,Xavier Martin,5.76,61.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV026,Yara King,7.67,65.1,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV027,Paula Wilson,8.3,65.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV028,Mike Thomas,6.93,56.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV029,Mike Lee,8.55,79.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV030,George Lewis,5.85,48.7,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV031,Wendy Rodriguez,7.43,75.9,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV032,Yara Martin,7.43,73.9,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV033,Aiden Williams,8.46,68.7,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV034,Hannah Robinson,6.97,64.6,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV035,Laura King,7.51,60.0,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV036,Aiden Robinson,7.21,69.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV037,Quinn Martin,7.31,54.5,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV038,Daniel Johnson,5.35,42.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV039,Chloe Martinez,7.45,60.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV040,Uma Garcia,7.53,73.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV041,Jack Johnson,8.27,71.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV042,Uma Thomas,6.33,66.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV043,Yara Davis,7.56,58.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV044,John Jackson,5.0,54.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV045,Ethan Davis,7.0,60.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV046,Alice King,7.18,57.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV047,Bob Johnson,5.97,60.5,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV048,Uma Martin,7.28,67.9,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV049,Charlie Davis,8.68,92.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV050,Oliver Thomas,8.55,73.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV051,Ethan King,7.08,67.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV052,Sam King,8.28,80.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV053,Rachel Thomas,6.48,66.7,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV054,Caleb White,7.28,56.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV055,Mike Thompson,7.58,72.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV056,Laura Moore,8.23,66.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV057,John Jones,7.55,80.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV058,Laura Clark,8.36,61.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV059,Ian King,8.82,78.3,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV060,Emily Taylor,8.61,76.0,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV061,Laura Taylor,8.01,69.4,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV062,Aiden Thompson,7.85,86.8,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV063,Chloe Wilson,8.81,88.0,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV064,Xavier Taylor,8.94,69.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV065,Caleb Miller,6.23,49.2,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV066,Victor Clark,6.89,55.5,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV067,Alice King,8.89,70.9,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV068,Alice Wilson,7.64,61.8,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV069,Emily Harris,8.27,68.3,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV070,Finn Harris,7.91,71.1,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV071,Emily Martinez,9.24,77.0,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV072,Zack Davis,7.0,59.9,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV073,Hannah Hernandez,7.39,58.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV074,Bella Hernandez,7.29,71.4,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV075,Chloe Brown,5.82,72.5,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV076,Mike Young,7.6,59.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV077,Rachel Hall,6.52,40.0,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV078,Henry Williams,8.26,67.9,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV079,Yara Miller,9.51,91.2,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV080,Charlie Jones,7.33,67.4,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV081,Xavier Davis,8.28,70.1,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV082,Henry White,8.17,91.4,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV083,Alice Martinez,8.76,89.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV084,Bob Davis,6.53,40.0,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV085,Xavier Miller,5.67,46.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV086,Uma Smith,6.91,65.6,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV087,Daniel Rodriguez,6.59,53.3,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV088,Aiden Young,9.12,85.5,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV089,Nina Allen,8.66,82.7,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV090,Daniel Walker,6.9,56.8,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV091,Hannah Williams,6.79,64.6,CVL,1st,CVL-4,Dr. Naveen Nair
24CV092,Paula Clark,7.82,69.2,CVL,1st,CVL-4,Dr. Naveen Nair
24CV093,Julia Lewis,5.76,45.0,CVL,1st,CVL-4,Dr. Naveen Nair
24CV094,John Jackson,6.33,57.6,CVL,1st,CVL-4,Dr. Naveen Nair
24CV095,Chloe Jones,6.01,61.5,CVL,1st,CVL-4,Dr. Naveen Nair
24CV096,George Martinez,8.01,74.7,CVL,1st,CVL-4,Dr. Naveen Nair
24CV097,Chloe Martinez,6.21,70.8,CVL,1st,CVL-4,Dr. Naveen Nair
24CV098,Yara Thomas,7.74,82.2,CVL,1st,CVL-4,Dr. Naveen Nair
24CV099,Grace Wilson,8.36,81.4,CVL,1st,CVL-4,Dr. Naveen Nair
24CV100,Zack Walker,6.69,72.8,CVL,1st,CVL-4,Dr. Naveen Nair
24CV101,John Anderson,8.57,87.5,CVL,1st,CVL-4,Dr. Naveen Nair
24CV102,Xavier Martinez,8.83,93.4,CVL,1st,CVL-4,Dr. Naveen Nair
24CV103,Uma White,6.23,72.6,CVL,1st,CVL-4,Dr. Naveen Nair
24CV104,Sam Robinson,6.79,78.0,CVL,1st,CVL-4,Dr. Naveen Nair
24CV105,Yara Thompson,8.44,94.0,CVL,1st,CVL-4,Dr. Naveen Nair
24CV106,Jack Moore,9.27,97.5,CVL,1st,CVL-4,Dr. Naveen Nair
24CV107,Caleb Jones,6.06,52.1,CVL,1st,CVL-4,Dr. Naveen Nair
24CV108,Hannah Martinez,6.79,59.9,CVL,1st,CVL-4,Dr. Naveen Nair
24CV109,Bella White,7.08,75.1,CVL,1st,CVL-4,Dr. Naveen Nair
24CV110,Henry Harris,7.23,77.3,CVL,1st,CVL-4,Dr. Naveen Nair
24CV111,Sam Martin,8.47,77.9,CVL,1st,CVL-4,Dr. Naveen Nair
24CV112,Emily Thompson,7.49,73.3,CVL,1st,CVL-4,Dr. Naveen Nair
24CV113,Tina King,6.7,52.5,CVL,1st,CVL-4,Dr. Naveen Nair
24CV114,Uma Robinson,7.54,60.7,CVL,1st,CVL-4,Dr. Naveen Nair
24CV115,Alice Lewis,8.03,67.8,CVL,1st,CVL-4,Dr. Naveen Nair
24CV116,Nina Lewis,7.92,77.1,CVL,1st,CVL-4,Dr. Naveen Nair
24CV117,Rachel Garcia,9.83,95.6,CVL,1st,CVL-4,Dr. Naveen Nair
24CV118,Julia Garcia,6.12,70.1,CVL,1st,CVL-4,Dr. Naveen Nair
24CV119,Mike Jackson,6.82,76.4,CVL,1st,CVL-4,Dr. Naveen Nair
24CV120,Mike Martinez,9.14,83.3,CVL,1st,CVL-4,Dr. Naveen Nair
23CV001,Quinn Allen,5.84,60.6,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV002,Bob White,8.04,84.5,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV003,Charlie White,9.08,70.5,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV004,Tina Garcia,7.68,63.4,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV005,Julia Wilson,8.12,70.7,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV006,Ethan Jackson,5.52,54.7,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV007,Diana Clark,7.23,74.2,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV008,Finn Clark,6.51,73.0,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV009,George Lee,7.88,84.6,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV010,Charlie Young,6.68,55.4,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV011,Alice Smith,6.13,81.2,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV012,Alice Lewis,8.43,76.6,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV013,Nina White,5.71,44.7,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV014,George Garcia,6.79,75.9,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV015,Diana Garcia,8.85,75.6,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV016,Mike White,8.75,87.5,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV017,Lily Davis,9.18,98.1,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV018,Aiden Brown,7.28,57.7,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV019,Ethan Young,8.62,72.1,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV020,Emily Garcia,6.32,64.0,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV021,Bella Lewis,7.76,73.4,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV022,Tina Jones,7.28,76.3,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV023,Tina Young,7.55,76.4,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV024,Nina Garcia,7.63,74.4,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV025,John Brown,8.32,73.5,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV026,Wendy Williams,9.6,99.1,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV027,Lily Allen,7.83,86.0,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV028,Aiden Rodriguez,7.6,68.7,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV029,Oliver Lewis,7.6,71.5,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV030,Victor Robinson,7.75,74.6,CVL,2nd,CVL-5,Prof. Karthik Pillai
23CV031,Bob Taylor,8.51,83.7,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV032,Sam Garcia,8.95,88.8,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV033,John Martinez,8.99,87.4,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV034,Henry Young,9.43,88.3,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV035,Finn Rodriguez,7.39,69.5,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV036,Sam Martinez,6.45,54.5,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV037,Paula White,8.32,86.1,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV038,Emily Allen,6.73,73.0,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV039,Mike Wilson,8.28,77.1,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV040,Yara Miller,9.22,86.0,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV041,Isabella Anderson,6.38,61.6,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV042,Laura Thomas,7.85,66.6,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV043,Nina Brown,9.28,84.7,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV044,Aiden Allen,6.79,63.8,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV045,Julia Martinez,7.44,84.7,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV046,Zack Hernandez,7.15,64.7,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV047,Jack Allen,7.5,74.2,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV048,Grace Martin,8.76,89.2,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV049,Daniel Lewis,6.81,68.8,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV050,Kevin Lewis,5.0,46.1,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV051,Ian Moore,8.85,74.7,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV052,Finn Taylor,6.53,53.5,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV053,Julia Robinson,9.09,94.0,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV054,Aiden Johnson,7.2,88.8,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV055,Sam Smith,6.78,77.0,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV056,Nina Jackson,7.99,81.8,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV057,Nina Anderson,9.04,85.2,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV058,Julia Jones,8.24,76.1,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV059,Charlie Martinez,8.59,82.6,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV060,Alice Lewis,7.73,74.6,CVL,2nd,CVL-6,Prof. Chitra Prakash
23CV061,Caleb Allen,10.0,93.9,CVL,2nd,CVL-7,Dr. Farina Varman
23CV062,Paula Moore,7.86,85.4,CVL,2nd,CVL-7,Dr. Farina Varman
23CV063,Uma Smith,7.33,63.6,CVL,2nd,CVL-7,Dr. Farina Varman
23CV064,Zack Thomas,8.99,74.0,CVL,2nd,CVL-7,Dr. Farina Varman
23CV065,Finn Smith,7.58,76.8,CVL,2nd,CVL-7,Dr. Farina Varman
23CV066,Mike Lee,7.46,68.1,CVL,2nd,CVL-7,Dr. Farina Varman
23CV067,Laura Wilson,7.0,78.3,CVL,2nd,CVL-7,Dr. Farina Varman
23CV068,Sam Taylor,8.59,69.8,CVL,2nd,CVL-7,Dr. Farina Varman
23CV069,Jane Taylor,5.48,50.5,CVL,2nd,CVL-7,Dr. Farina Varman
23CV070,Quinn Moore,7.85,67.3,CVL,2nd,CVL-7,Dr. Farina Varman
23CV071,Oliver Thomas,9.29,81.1,CVL,2nd,CVL-7,Dr. Farina Varman
23CV072,Henry White,7.38,62.3,CVL,2nd,CVL-7,Dr. Farina Varman
23CV073,Paula Miller,6.08,65.3,CVL,2nd,CVL-7,Dr. Farina Varman
23CV074,Ian Martinez,8.07,59.9,CVL,2nd,CVL-7,Dr. Farina Varman
23CV075,Yara Miller,7.43,64.7,CVL,2nd,CVL-7,Dr. Farina Varman
23CV076,Chloe Anderson,7.78,66.9,CVL,2nd,CVL-7,Dr. Farina Varman
23CV077,Ian Rodriguez,6.32,58.7,CVL,2nd,CVL-7,Dr. Farina Varman
23CV078,Julia Martinez,5.0,43.6,CVL,2nd,CVL-7,Dr. Farina Varman
23CV079,Bella White,7.04,69.7,CVL,2nd,CVL-7,Dr. Farina Varman
23CV080,Xavier Lewis,8.55,80.2,CVL,2nd,CVL-7,Dr. Farina Varman
23CV081,Tina Taylor,8.77,67.0,CVL,2nd,CVL-7,Dr. Farina Varman
23CV082,Rachel Johnson,7.8,80.4,CVL,2nd,CVL-7,Dr. Farina Varman
23CV083,Mike Clark,7.81,88.5,CVL,2nd,CVL-7,Dr. Farina Varman
23CV084,Lily Williams,5.34,52.9,CVL,2nd,CVL-7,Dr. Farina Varman
23CV085,Ian Davis,7.77,77.2,CVL,2nd,CVL-7,Dr. Farina Varman
23CV086,Henry Moore,8.54,83.3,CVL,2nd,CVL-7,Dr. Farina Varman
23CV087,Daniel Allen,7.16,76.0,CVL,2nd,CVL-7,Dr. Farina Varman
23CV088,Fiona Garcia,8.11,56.9,CVL,2nd,CVL-7,Dr. Farina Varman
23CV089,Zack Young,5.0,61.1,CVL,2nd,CVL-7,Dr. Farina Varman
23CV090,Finn Thomas,7.8,77.9,CVL,2nd,CVL-7,Dr. Farina Varman
22CV001,Finn Wilson,8.76,75.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV002,Chloe Hernandez,7.11,63.3,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV003,Rachel Brown,7.63,77.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV004,Quinn Anderson,7.92,75.6,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV005,Wendy Jackson,8.82,63.1,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV006,Grace Thompson,8.02,62.9,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV007,Julia Thomas,6.79,65.4,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV008,Xavier King,7.93,72.5,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV009,Oliver Hall,6.32,64.5,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV010,Laura King,7.74,68.4,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV011,Nina King,5.82,59.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV012,Ethan Jackson,8.55,76.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV013,Kevin Wilson,6.81,63.4,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV014,Yara Young,7.49,65.3,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV015,Sam Martin,7.89,66.9,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV016,Tina Hall,7.92,74.5,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV017,Emily Harris,6.56,81.3,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV018,Quinn Rodriguez,7.09,58.0,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV019,Caleb Moore,8.04,64.5,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV020,Bella Harris,7.49,64.8,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV021,Isabella Martinez,6.41,58.2,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV022,Xavier Garcia,5.26,48.1,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV023,Bella Lee,8.12,81.2,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV024,Nina Garcia,7.24,62.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV025,Ethan Smith,6.96,62.2,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV026,Grace King,7.96,73.7,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV027,Caleb Smith,6.68,63.4,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV028,Alice Taylor,6.78,60.8,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV029,Chloe Clark,8.18,74.4,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV030,Isabella Hall,7.58,68.0,CVL,3rd,CVL-8,Prof. Sanjay Moorthy
22CV031,Henry Thompson,8.24,92.5,CVL,3rd,CVL-9,Prof. Rajesh Rajan
22CV032,Victor Martinez,7.57,72.6,CVL,3rd,CVL-9,Prof. Rajesh Rajan
22CV033,Oliver White,7.82,86.0,CVL,3rd,CVL-9,Prof. Rajesh Rajan
22CV034,Alice Allen,8.67,76.3,CVL,3rd,CVL-9,Prof. Rajesh Rajan
22CV035,Ian Brown,7.79,72.4,CVL,3rd,CVL-9,Prof. Rajesh Rajan
22CV036,Finn Clark,7.39,64.9,CVL,3rd,CVL-9,Prof. Rajesh Rajan
