id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
24EE006,Nina Harris,7.41,67.9,EEE,1st,EEE-3,Prof. Indu Shankar
24EE007,Sam Martinez,7.12,68.7,EEE,1st,EEE-3,Prof. Indu Shankar
24EE008,Tina Williams,7.63,68.7,EEE,1st,EEE-3,Prof. Indu Shankar
24EE009,Fiona King,8.22,73.0,EEE,1st,EEE-3,Prof. Indu Shankar
24EE010,Nina Robinson,8.72,85.4,EEE,1st,EEE-3,Prof. Indu Shankar
24EE011,Bella Moore,7.25,68.6,EEE,1st,EEE-3,Prof. Indu Shankar
24EE012,Daniel Brown,6.41,60.6,EEE,1st,EEE-3,Prof. Indu Shankar
24EE013,Bella Smith,8.36,70.7,EEE,1st,EEE-3,Prof. Indu Shankar
24EE014,Quinn Jones,10.0,72.5,EEE,1st,EEE-3,Prof. Indu Shankar
24EE015,Tina Robinson,10.0,90.2,EEE,1st,EEE-3,Prof. Indu Shankar
24EE016,Fiona Walker,7.4,77.5,EEE,1st,EEE-3,Prof. Indu Shankar
24EE017,Jack Lee,8.33,67.7,EEE,1st,EEE-3,Prof. Indu Shankar
24EE018,Alice Lee,6.96,62.9,EEE,1st,EEE-3,Prof. Indu Shankar
24EE019,Ian Davis,6.41,59.7,EEE,1st,EEE-3,Prof. Indu Shankar
24EE020,Ian Young,8.0,68.5,EEE,1st,EEE-3,Prof. Indu Shankar
24EE021,Uma King,8.44,82.9,EEE,1st,EEE-3,Prof. Indu Shankar
24EE022,Finn Taylor,9.32,70.6,EEE,1st,EEE-3,Prof. Indu Shankar
24EE023,Quinn Young,7.54,78.4,EEE,1st,EEE-3,Prof. Indu Shankar
24EE024,John Johnson,8.17,58.5,EEE,1st,EEE-3,Prof. Indu Shankar
24EE025,Wendy Brown,7.46,72.1,EEE,1st,EEE-3,Prof. Indu Shankar
24EE026,Zack Taylor,7.89,71.9,EEE,1st,EEE-3,Prof. Indu Shankar
24EE027,Bob Young,8.66,86.6,EEE,1st,EEE-3,Prof. Indu Shankar
24EE028,Finn Moore,6.97,74.9,EEE,1st,EEE-3,Prof. Indu Shankar
24EE029,Zack Allen,9.73,85.5,EEE,1st,EEE-3,Prof. Indu Shankar
24EE030,Aiden Taylor,7.54,72.3,EEE,1st,EEE-3,Prof. Indu Shankar
24EE001,Daniel Moore,6.83,57.9,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE002,Alice Allen,8.12,75.1,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE003,Xavier Young,8.37,68.2,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE004,Julia White,8.35,67.8,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE005,Emily Walker,5.87,45.5,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE006,Isabella Thompson,6.03,71.6,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE007,Laura Jackson,6.3,49.5,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE008,Julia Walker,7.83,90.7,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE009,Julia Wilson,7.18,66.4,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE010,Isabella Wilson,6.53,64.4,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE011,Kevin Allen,8.62,73.7,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE012,Alice Wilson,7.65,67.1,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE013,Ethan Lee,7.65,79.0,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE014,Mike Moore,7.48,76.2,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE015,Jack Rodriguez,7.08,78.5,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE016,Fiona King,7.2,64.9,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE017,John Smith,7.64,71.3,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE018,Mike Thompson,6.78,62.7,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE019,Isabella King,9.33,92.3,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE020,Hannah Hall,7.3,64.7,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE021,Charlie Lee,6.36,53.3,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE022,Oliver Martinez,7.75,72.3,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE023,Zack Anderson,8.19,67.5,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE024,Quinn King,5.68,68.5,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE025,Uma Hall,6.97,65.4,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE026,Uma Davis,10.0,91.6,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE027,Mike Robinson,8.54,79.2,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE028,Bob Jackson,8.96,70.1,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE029,Paula Hernandez,6.17,63.7,EEE,1st,EEE-4,Prof. Karthik Ganesh
24EE030,Sam Martinez,7.62,80.8,EEE,1st,EEE-4,Prof. Karthik Ganesh
23EE001,Jack Miller,8.47,76.8,EEE,2nd,EEE-5,Prof. Malini Devi
23EE002,Jack Smith,7.76,74.1,EEE,2nd,EEE-5,Prof. Malini Devi
23EE003,Sam Lee,6.41,52.0,EEE,2nd,EEE-5,Prof. Malini Devi
23EE004,Paula Lee,7.25,70.8,EEE,2nd,EEE-5,Prof. Malini Devi
23EE005,Wendy Martinez,8.02,66.4,EEE,2nd,EEE-5,Prof. Malini Devi
23EE006,Tina Thomas,6.79,70.6,EEE,2nd,EEE-5,Prof. Malini Devi
23EE007,Grace Lewis,7.29,77.3,EEE,2nd,EEE-5,Prof. Malini Devi
23EE008,Wendy White,9.07,78.4,EEE,2nd,EEE-5,Prof. Malini Devi
23EE009,Paula Brown,7.39,68.4,EEE,2nd,EEE-5,Prof. Malini Devi
23EE010,Emily Young,6.57,61.7,EEE,2nd,EEE-5,Prof. Malini Devi
23EE011,Uma Anderson,7.26,61.9,EEE,2nd,EEE-5,Prof. Malini Devi
23EE012,Paula Harris,9.41,88.5,EEE,2nd,EEE-5,Prof. Malini Devi
23EE013,Aiden Walker,8.58,79.1,EEE,2nd,EEE-5,Prof. Malini Devi
23EE014,Uma Wilson,8.45,79.2,EEE,2nd,EEE-5,Prof. Malini Devi
23EE015,Ethan Hernandez,7.38,61.8,EEE,2nd,EEE-5,Prof. Malini Devi
23EE016,Diana Rodriguez,9.3,95.3,EEE,2nd,EEE-5,Prof. Malini Devi
23EE017,Oliver Johnson,8.03,58.1,EEE,2nd,EEE-5,Prof. Malini Devi
23EE018,Uma Jackson,6.76,64.3,EEE,2nd,EEE-5,Prof. Malini Devi
23EE019,Emily Moore,10.0,86.2,EEE,2nd,EEE-5,Prof. Malini Devi
23EE020,Paula Robinson,9.2,87.9,EEE,2nd,EEE-5,Prof. Malini Devi
23EE021,Victor Brown,8.22,70.3,EEE,2nd,EEE-5,Prof. Malini Devi
23EE022,Sam Clark,7.44,66.8,EEE,2nd,EEE-5,Prof. Malini Devi
23EE023,Ethan Martin,6.75,49.4,EEE,2nd,EEE-5,Prof. Malini Devi
23EE024,Paula Lee,8.28,84.2,EEE,2nd,EEE-5,Prof. Malini Devi
23EE025,Charlie Clark,6.28,64.9,EEE,2nd,EEE-5,Prof. Malini Devi
23EE026,Jack Robinson,8.01,68.5,EEE,2nd,EEE-5,Prof. Malini Devi
23EE027,Charlie White,5.81,60.5,EEE,2nd,EEE-5,Prof. Malini Devi
23EE028,Grace Davis,6.12,57.0,EEE,2nd,EEE-5,Prof. Malini Devi
23EE029,Caleb King,6.46,52.5,EEE,2nd,EEE-5,Prof. Malini Devi
23EE030,Chloe Thompson,9.03,84.5,EEE,2nd,EEE-5,Prof. Malini Devi
23EE001,Emily Clark,8.32,62.9,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE002,Nina Hernandez,6.67,60.8,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE003,Bella Davis,7.14,64.8,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE004,Mike Harris,7.84,71.2,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE005,Julia King,6.74,48.1,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE006,Laura Young,6.81,65.9,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE007,Alice Garcia,7.79,72.5,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE008,Lily Lewis,8.18,83.3,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE009,Ethan Garcia,7.08,60.0,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE010,Daniel Thomas,8.16,88.7,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE011,Tina Rodriguez,8.91,85.6,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE012,Finn Miller,10.0,77.1,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE013,Yara Davis,6.28,59.8,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE014,Tina Martinez,7.35,90.3,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE015,Zack Young,8.01,77.7,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE016,Finn Lee,8.16,54.9,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE017,Xavier Davis,6.63,48.4,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE018,Uma Taylor,9.44,97.2,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE019,Kevin Martinez,5.87,62.4,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE020,Laura Brown,8.14,69.8,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE021,Laura Moore,8.0,65.9,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE022,Yara Jones,6.03,54.6,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE023,Bella Martinez,5.89,40.3,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE024,John Hall,9.19,55.8,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE025,Alice Thompson,6.78,56.4,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE026,Jack Jackson,5.79,64.5,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE027,Jack White,8.58,71.0,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE028,Diana King,5.8,50.5,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE029,Diana Clark,7.52,52.2,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE030,Chloe Martinez,7.36,70.7,EEE,2nd,EEE-6,Prof. Suresh Ganesh
23EE001,Ian Harris,6.87,61.3,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE002,Lily Walker,6.24,51.8,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE003,Zack Jones,8.12,76.9,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE004,Julia Clark,8.24,83.6,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE005,Grace Jones,7.11,73.2,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE006,Jack Martinez,8.72,77.5,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE007,Xavier Miller,7.16,59.1,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE008,Jack Jones,8.07,70.4,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE009,Tina Hernandez,8.24,81.9,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE010,Oliver Clark,7.48,78.0,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE011,Henry Walker,6.77,66.6,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE012,Kevin Clark,8.16,68.2,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE013,Nina Martinez,9.4,81.9,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE014,Grace Hernandez,6.67,53.0,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE015,Caleb Miller,6.5,57.3,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE016,Laura Taylor,6.75,68.1,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE017,Zack Clark,6.58,68.6,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE018,Victor Miller,6.69,60.2,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE019,Jack Martinez,8.4,72.6,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE020,Xavier Hall,6.83,84.0,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE021,Bob Martinez,7.38,40.0,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE022,John Walker,8.94,73.1,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE023,Hannah Clark,8.07,65.5,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE024,Caleb Taylor,7.81,78.2,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE025,Julia Rodriguez,7.48,79.9,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE026,Emily Rodriguez,8.07,66.8,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE027,Hannah Thompson,6.44,68.3,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE028,Daniel Martinez,8.48,86.2,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE029,Zack Young,7.14,60.7,EEE,2nd,EEE-7,Prof. Suresh Nathan
23EE030,Sam Martin,5.56,44.9,EEE,2nd,EEE-7,Prof. Suresh Nathan
22EE001,Oliver Harris,8.83,81.7,EEE,3rd,EEE-8,Dr. Mani Sami
22EE002,Henry Johnson,9.52,89.9,EEE,3rd,EEE-8,Dr. Mani Sami
22EE003,Isabella Anderson,8.11,61.5,EEE,3rd,EEE-8,Dr. Mani Sami
22EE004,Zack Williams,7.55,63.6,EEE,3rd,EEE-8,Dr. Mani Sami
22EE005,Grace Moore,9.25,86.5,EEE,3rd,EEE-8,Dr. Mani Sami
22EE006,Uma Walker,8.77,87.1,EEE,3rd,EEE-8,Dr. Mani Sami
22EE007,Wendy Lee,7.34,77.6,EEE,3rd,EEE-8,Dr. Mani Sami
22EE008,Ethan Taylor,6.24,55.9,EEE,3rd,EEE-8,Dr. Mani Sami
22EE009,Nina Harris,8.4,69.8,EEE,3rd,EEE-8,Dr. Mani Sami
22EE010,Wendy Clark,7.61,68.7,EEE,3rd,EEE-8,Dr. Mani Sami
22EE011,Sam Thomas,7.24,67.1,EEE,3rd,EEE-8,Dr. Mani Sami
22EE012,Aiden Johnson,5.98,58.3,EEE,3rd,EEE-8,Dr. Mani Sami
22EE013,Jack Hall,8.26,80.5,EEE,3rd,EEE-8,Dr. Mani Sami
22EE014,Isabella King,8.33,72.9,EEE,3rd,EEE-8,Dr. Mani Sami
22EE015,Finn King,8.91,70.5,EEE,3rd,EEE-8,Dr. Mani Sami
22EE016,Bob Clark,7.14,56.3,EEE,3rd,EEE-8,Dr. Mani Sami
22EE017,Jane Harris,7.37,56.7,EEE,3rd,EEE-8,Dr. Mani Sami
22EE018,Paula Thomas,8.76,82.9,EEE,3rd,EEE-8,Dr. Mani Sami
22EE019,Diana Smith,7.88,72.9,EEE,3rd,EEE-8,Dr. Mani Sami
22EE020,Fiona Davis,6.23,56.3,EEE,3rd,EEE-8,Dr. Mani Sami
22EE021,Hannah Davis,7.21,62.1,EEE,3rd,EEE-8,Dr. Mani Sami
22EE022,Charlie Miller,9.52,83.1,EEE,3rd,EEE-8,Dr. Mani Sami
22EE023,Mike Walker,8.09,61.0,EEE,3rd,EEE-8,Dr. Mani Sami
22EE024,Quinn Robinson,7.96,62.7,EEE,3rd,EEE-8,Dr. Mani Sami
22EE025,Victor Martinez,8.19,74.2,EEE,3rd,EEE-8,Dr. Mani Sami
22EE026,Victor White,7.64,66.6,EEE,3rd,EEE-8,Dr. Mani Sami
22EE027,Bob Walker,8.94,74.2,EEE,3rd,EEE-8,Dr. Mani Sami
22EE028,Alice King,8.85,77.0,EEE,3rd,EEE-8,Dr. Mani Sami
22EE029,Finn Miller,8.46,60.1,EEE,3rd,EEE-8,Dr. Mani Sami
22EE030,Zack Johnson,7.75,62.8,EEE,3rd,EEE-8,Dr. Mani Sami
22EE001,Uma Anderson,8.2,63.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE002,Aiden Thompson,7.72,54.4,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE003,Zack Young,7.19,72.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE004,Wendy Clark,8.08,67.0,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE005,Henry Davis,7.93,90.0,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE006,Rachel Jones,7.37,59.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE007,Tina Anderson,7.41,51.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE008,Kevin Allen,8.47,68.7,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE009,Quinn Allen,8.03,83.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE010,John Wilson,8.69,75.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE011,Ethan Robinson,7.91,71.1,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE012,Oliver Anderson,6.85,64.0,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE013,Jane Thompson,6.87,55.7,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE014,Lily Lee,7.86,67.1,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE015,Yara Miller,8.54,79.8,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE016,Grace Garcia,9.04,82.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE017,Julia Johnson,8.15,80.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE018,Oliver Jones,7.23,62.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE019,Hannah Brown,7.77,66.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE020,George Allen,6.52,57.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE021,Victor Rodriguez,9.34,78.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE022,Victor Thompson,7.23,71.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE023,Oliver White,7.71,73.4,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE024,Bob Thomas,10.0,90.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE025,Yara Rodriguez,8.79,73.6,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE026,Rachel Thomas,8.48,67.9,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE027,Sam Martinez,8.61,79.1,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE028,Xavier Rodriguez,8.94,81.2,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE029,Ethan Harris,6.54,59.5,EEE,3rd,EEE-9,Prof. Latha Iyer
22EE030,Chloe Rodriguez,6.24,58.8,EEE,3rd,EEE-9,Prof. Latha Iyer
21EE001,Finn Martinez,7.92,66.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE002,Charlie Rodriguez,8.39,76.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE003,George Miller,7.57,63.1,EEE,4th,EEE-10,Dr. Naveen Meena
21EE004,Tina Miller,7.64,78.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE005,Quinn Hernandez,6.79,53.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE006,Xavier Jones,5.21,57.4,EEE,4th,EEE-10,Dr. Naveen Meena
21EE007,Kevin Clark,8.69,79.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE008,Tina Miller,6.38,60.2,EEE,4th,EEE-10,Dr. Naveen Meena
21EE009,Victor Williams,7.18,57.2,EEE,4th,EEE-10,Dr. Naveen Meena
21EE010,Charlie Thomas,8.34,68.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE011,Ian Robinson,7.18,61.7,EEE,4th,EEE-10,Dr. Naveen Meena
21EE012,Caleb Miller,8.21,82.1,EEE,4th,EEE-10,Dr. Naveen Meena
21EE013,Rachel Johnson,8.0,60.7,EEE,4th,EEE-10,Dr. Naveen Meena
21EE014,Finn Hernandez,7.21,67.1,EEE,4th,EEE-10,Dr. Naveen Meena
21EE015,Paula Hall,7.1,64.9,EEE,4th,EEE-10,Dr. Naveen Meena
21EE016,Oliver Garcia,8.96,80.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE017,Emily Moore,9.13,80.1,EEE,4th,EEE-10,Dr. Naveen Meena
21EE018,Ian Smith,7.94,66.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE019,Sam Robinson,9.15,69.0,EEE,4th,EEE-10,Dr. Naveen Meena
21EE020,Chloe Rodriguez,7.08,74.9,EEE,4th,EEE-10,Dr. Naveen Meena
21EE021,Emily Rodriguez,8.28,78.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE022,Grace Hernandez,8.44,84.9,EEE,4th,EEE-10,Dr. Naveen Meena
21EE023,Nina Davis,6.31,52.5,EEE,4th,EEE-10,Dr. Naveen Meena
21EE024,Henry Walker,7.69,68.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE025,Daniel Wilson,8.26,68.3,EEE,4th,EEE-10,Dr. Naveen Meena
21EE026,Yara Johnson,6.85,67.9,EEE,4th,EEE-10,Dr. Naveen Meena
21EE027,Ethan Garcia,6.94,71.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE028,Jane Young,7.19,60.7,EEE,4th,EEE-10,Dr. Naveen Meena
21EE029,Uma Walker,7.29,68.8,EEE,4th,EEE-10,Dr. Naveen Meena
21EE030,Mike Hernandez,7.03,66.4,EEE,4th,EEE-10,Dr. Naveen Meena
24CV001,Yara Clark,7.87,76.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV002,Finn Jones,7.76,63.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV003,Xavier Garcia,7.99,68.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV004,Julia King,8.07,72.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV005,Zack Lewis,6.96,75.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV006,Jack Jackson,8.21,70.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV007,Rachel Taylor,8.46,87.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV008,Bob Brown,9.71,85.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV009,Kevin Miller,6.49,60.5,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV010,Fiona Clark,7.3,76.6,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV011,George Lewis,10.0,86.7,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV012,Hannah Robinson,6.85,44.7,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV013,Jane Smith,7.0,59.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV014,Kevin Thompson,8.17,79.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV015,George King,5.93,44.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV016,Laura Davis,7.67,66.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV017,Uma Jackson,8.5,74.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV018,Hannah Taylor,7.89,65.8,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV019,Isabella Brown,6.25,82.0,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV020,Uma Young,6.42,57.3,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV021,Paula Anderson,6.45,63.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV022,Emily Williams,8.13,74.5,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV023,Xavier Hall,8.11,73.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV024,Xavier Williams,8.43,91.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV025,Ian Allen,8.84,97.5,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV026,Ethan Taylor,6.27,47.1,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV027,Oliver Smith,8.63,66.4,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV028,Jane Anderson,7.79,68.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV029,Tina Walker,6.26,44.9,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV030,Bella Martin,7.01,77.2,CVL,1st,CVL-1,Prof. Gopal Murugan
24CV001,Jane Thomas,7.75,89.5,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV002,Grace Clark,7.62,49.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV003,Jack Williams,7.51,73.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV004,Oliver Martin,7.78,77.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV005,Jane King,6.86,45.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV006,Paula Moore,8.17,78.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV007,Fiona Young,6.59,60.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV008,Victor Hall,8.57,69.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV009,Daniel Taylor,7.92,59.9,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV010,Lily Martin,6.66,67.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV011,Charlie Brown,7.72,74.0,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV012,Diana Martinez,8.41,70.2,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV013,Zack Robinson,9.82,76.7,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV014,Nina Rodriguez,8.76,84.6,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV015,Bella Harris,8.75,77.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV016,Nina Rodriguez,6.29,55.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV017,Xavier Harris,7.57,62.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV018,Yara Davis,10.0,87.3,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV019,Henry Johnson,6.24,67.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV020,Kevin Rodriguez,8.61,76.6,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV021,Henry Moore,8.77,85.3,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV022,Charlie Taylor,6.7,59.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV023,Isabella Thompson,8.98,90.5,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV024,Laura Lee,7.39,76.6,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV025,Ethan Harris,7.7,73.9,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV026,Lily Hernandez,5.4,65.8,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV027,Ian Rodriguez,8.81,73.3,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV028,Paula Garcia,6.52,67.1,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV029,Julia Harris,7.32,55.5,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV030,Julia Thompson,8.31,77.4,CVL,1st,CVL-2,Dr. Jagan Pillai
24CV001,Finn Robinson,6.23,69.7,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV002,Wendy Taylor,8.05,81.7,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV003,Yara Hall,8.23,63.4,CVL,1st,CVL-3,Prof. Bala Baskaran
24CV004,Wendy Jones,7.05,61.4,CVL,1st,CVL-3,Prof. Bala Baskaran
